Date,Open,High,Low,Close,Volume,Stock,Ticker,Sector,Year,Month,Month_Name,Quarter,Daily_return,Volatility_30D
2021-08-25,678.9652293529431,679.4502391518658,666.5489903415817,670.33203125,9535359,ICICI Bank,ICICIBANK.NS,Banking,2021,8,August,3,-0.48960038620043944,1.4227347612352257
2021-08-26,671.3019778020057,680.5171629788125,669.3134496838583,677.849609375,10756731,ICICI Bank,ICICIBANK.NS,Banking,2021,8,August,3,1.1214708196148226,1.3434739333230845
2021-08-27,675.2305841643647,679.4502047243641,668.3919581871249,678.7711791992188,9135827,ICICI Bank,ICICIBANK.NS,Banking,2021,8,August,3,0.13595490968394408,1.3425157920711357
2021-08-30,683.3787532578738,693.563958239006,679.8867066607456,692.2544555664062,10797869,ICICI Bank,ICICIBANK.NS,Banking,2021,8,August,3,1.986424406394871,1.3813642437999176
2021-08-31,692.593966767437,698.3171058612189,688.0833521252788,697.4925537109375,19760246,ICICI Bank,ICICIBANK.NS,Banking,2021,8,August,3,0.7566723626567962,1.3616010125499218
2021-09-01,705.7862422805786,712.7703952911427,695.6980738922512,698.317138671875,13729351,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.11822132817769226,1.3498202522646994
2021-09-02,700.6450768553976,706.2226890110181,695.9889950708947,703.40966796875,8627956,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.7292573839101868,1.268376384740735
2021-09-03,703.02166467893,709.8602906246755,699.4810696603816,702.5851440429688,8993813,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-0.117218167922295,1.2269868790730574
2021-09-06,703.6521236248844,706.1741504801985,698.4139949804161,699.529541015625,5329995,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-0.4349085734663416,1.1135346818795109
2021-09-07,699.2871216814693,700.7906401523801,690.3144407874563,695.4070434570312,6242711,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-0.5893242982431324,1.1229504687991214
2021-09-08,695.0189726673069,701.0815945503086,693.5639434153866,699.3355712890625,7118011,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.5649249412979174,1.1246266605780066
2021-09-09,699.1900540675887,702.1971500850995,696.0859797807648,698.6565551757812,6243422,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-0.09709446239516417,1.1130105243845239
2021-09-13,696.3771004174755,696.3771004174755,684.057839552124,686.19189453125,6967906,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-1.7840898438854724,1.1652522771578298
2021-09-14,691.8663965731278,692.5939111857178,685.3187650598175,686.2402954101562,5241865,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.007053548619850858,1.1549053390557789
2021-09-15,685.9007692238437,694.5339665120459,685.1247654598607,692.9334106445312,5936741,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.9753311309669721,1.1637611049901437
2021-09-16,698.4140411072442,707.5322481038166,691.4783779891319,705.398193359375,13557169,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,1.7988427925923922,1.1832550289390595
2021-09-17,710.9273190031025,712.3823482608204,692.5939266737396,698.5595703125,17075003,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-0.9694698839965654,1.019617070089367
2021-09-20,688.7139282226562,698.8021559238119,685.3188595624038,688.7139282226562,7943459,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-1.409420543109774,1.0034423207126695
2021-09-21,689.82939552629,693.0789371899905,673.5815687972035,690.5083618164062,10009615,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.26054846870613435,0.9947235435681808
2021-09-22,693.5639343175438,693.5639343175438,681.1961858384548,682.26318359375,9740470,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-1.1940736243898686,1.0123173539065244
2021-09-23,689.6839109285107,698.4140870162134,685.949359284223,695.5040283203125,10412491,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,1.9407239090372341,1.0701556891576194
2021-09-24,700.9360924051521,702.8761314754186,695.0674860586548,701.275634765625,11780868,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.8298451497471993,1.0566342248114264
2021-09-27,702.779150390625,709.8117919921875,700.6450955808162,708.1142578125,7712240,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,0.9751690644664412,1.0521931800326898
2021-09-28,712.0913199559708,713.3523927210091,685.415782631291,695.6495361328125,13491800,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-1.7602698352937263,1.1051497454498265
2021-09-29,686.1433160876496,690.6054416128642,680.2747095564644,688.2288818359375,11453404,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-1.0667230999861221,1.122528715034898
2021-09-30,688.3258670863279,692.4969986251765,677.8496675120839,679.8381958007812,18487517,ICICI Bank,ICICIBANK.NS,Banking,2021,9,September,3,-1.2191708683851,1.1451471840836136
2021-10-01,672.223553973205,674.0180664741322,667.2764779074683,671.593017578125,10935810,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,-1.2128147952829016,1.115670917304774
2021-10-04,676.1521173636177,682.2632287045247,673.2420587055386,679.2077026367188,8976533,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,1.1338243339773735,1.1123430590642458
2021-10-05,672.2235053040437,678.043622233083,671.1079592105281,676.2005615234375,7497208,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,-0.4427424927025081,1.1160439880198094
2021-10-06,675.7156064520935,683.8637944941421,667.712945027162,668.8284912109375,13200810,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,-1.0902194898938289,1.090857405697026
2021-10-07,676.6370907187762,683.815258704445,672.6600344489249,681.147705078125,10041549,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,1.8419092531305248,1.1381356671112208
2021-10-08,684.8338559587717,688.7139344627874,677.3646929974816,682.3118286132812,9383924,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,0.17090618179838035,1.120652082279732
2021-10-11,680.9537081745954,697.8320716319804,679.3046631371025,691.9149169921875,9337637,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,1.4074339585206097,1.1485737844729713
2021-10-12,685.3188175717172,691.6239446972885,683.2818001824968,687.3558349609375,7376091,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,-0.6589078973855189,1.0967739383083053
2021-10-13,692.4485074421119,694.4370951002587,686.7254269974661,688.6654663085938,6357766,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,0.19053178587342678,1.087821654362519
2021-10-14,688.9563574078832,707.9202269991712,687.7923221540975,705.4951782226562,8950350,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,2.4438152829520554,1.1783410581779985
2021-10-18,716.8443758697888,726.4475921379814,710.1027288294143,723.1010131835938,15345601,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,2.495528744121489,1.2555244806713215
2021-10-19,732.3647735901549,732.3647735901549,716.6019556155323,725.0411376953125,11349799,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,0.26830615313024886,1.2552010059544774
2021-10-20,724.3621160046894,734.741337274942,719.6575447586221,723.4890747070312,12762996,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,-0.21406550712622652,1.2525245363591735
2021-10-21,726.4476264344589,737.0692925835626,715.2924021967076,732.8497314453125,12166996,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,1.2938214363598766,1.2629014907505287
2021-10-22,735.7597628720237,742.8893822447653,730.7641389541915,736.5357666015625,13248928,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,0.502972846695382,1.2623053561663236
2021-10-25,776.0156276682939,841.0069364855135,774.4636200950748,816.4654541015625,96124084,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,10.852112161341765,2.3194624825282273
2021-10-26,803.8552761783236,816.4655313205759,797.6956160279669,804.5343017578125,16925115,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,-1.461317473239454,2.309008580087661
2021-10-27,803.9036865234375,823.54658203125,799.4901094973087,809.96630859375,22898400,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,0.6751740508849968,2.306749142074821
2021-10-28,805.2131540654456,807.0077256431113,772.378018047821,774.7545776367188,18750423,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,-4.347308102008007,2.473823931247392
2021-10-29,774.0755831442972,784.5032930676069,760.3983314851432,778.004150390625,15701200,ICICI Bank,ICICIBANK.NS,Banking,2021,10,October,4,0.419432533566777,2.45972907308851
2021-11-01,783.4848296671813,785.4248688347587,769.2255299444283,779.7987670898438,11406421,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,0.23066929634214528,2.4471695726686384
2021-11-02,784.7457789574072,785.7157984616808,774.0755644103967,776.9371337890625,9452457,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.3669707393178734,2.4279874994845865
2021-11-03,781.8357826218131,781.8357826218131,757.0517941576773,762.3869018554688,11839149,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-1.8727682460784711,2.4640913386542267
2021-11-04,764.86043165069,765.3454414361375,755.6452457271877,758.6522827148438,3149310,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.48985877531944055,2.4521129070121916
2021-11-08,769.2255312127747,769.2255312127747,749.9706661249394,756.7608032226562,13967995,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.24932100453436412,2.436668603936068
2021-11-09,760.4952123620734,764.9572779361652,755.8391310662199,762.96875,10084357,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,0.8203314377419169,2.436599138803856
2021-11-10,759.0887168011323,760.7862508566225,749.9220210604275,757.4882202148438,9507347,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.7183164166496003,2.4402472190295135
2021-11-11,753.4141354289994,753.70512942942,743.131893506917,748.321533203125,9221059,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-1.2101425166874291,2.426629167979135
2021-11-12,749.5340980513727,756.5182504653758,748.0790687653425,753.317138671875,15380106,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,0.6675747318624747,2.414291511776468
2021-11-15,753.7051729604387,761.0288085529081,748.4185546938531,750.1160888671875,10934583,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.4249272504713075,2.401051168549896
2021-11-16,750.1161135428322,752.4926733047377,739.1549043612118,741.1434326171875,12785837,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-1.1961690174583928,2.400678225885981
2021-11-17,738.0879188061928,748.8066232762401,733.6257932349524,738.4758911132812,11657214,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.35992243694130677,2.3994734709261407
2021-11-18,741.9679932427853,744.4900204442565,733.7228268925884,740.0279541015625,20644385,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,0.21017111146870437,2.395406374527251
2021-11-22,745.2660189615661,747.3515847056727,718.0569820404053,729.4547119140625,20403786,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-1.428762539157935,2.403101530724002
2021-11-23,718.7360261076268,735.2263591159697,709.2783351175478,729.3092041015625,24913042,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.019947477221471388,2.386328911382767
2021-11-24,727.7571681382037,749.0975982602171,724.3136105732106,737.4088745117188,23186419,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,1.1105948429835477,2.3913579290662432
2021-11-25,732.2678140794005,732.3163032179673,722.95559046798,728.533203125,17749726,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-1.2036295864483404,2.39663222812063
2021-11-26,716.844473939417,719.8030218351846,697.0560507060612,700.5481567382812,18987552,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-3.8412863362546235,2.5039242392522048
2021-11-29,704.9617617605244,705.9317813845499,689.1989428701102,696.8621215820312,15878074,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.5261644215027284,2.5063748938510395
2021-11-30,695.2614811417723,710.3452726237059,689.7808472490506,692.9334106445312,23965914,ICICI Bank,ICICIBANK.NS,Banking,2021,11,November,4,-0.5637716293979245,2.46795036600472
2021-12-01,694.9219705634979,710.781765183323,693.5639196261699,705.8831787109375,15214913,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,1.8688329740603749,2.4483968515792
2021-12-02,702.8761220492831,705.3011708545943,693.7579740644888,700.7421264648438,21924640,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.7283148828510333,2.4506543160238583
2021-12-03,698.8990448845714,707.6292203237957,693.6609159389202,694.824951171875,20130259,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.844415523128339,2.4544920530905676
2021-12-06,697.4440401239817,705.0101805958118,686.2888155601072,688.27734375,20129080,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.9423391331632502,2.4444269087542296
2021-12-07,695.5040093861126,718.735989183653,690.6539116916487,712.6248779296875,30513303,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,3.5374597755946313,2.5348279345853744
2021-12-08,725.477697267346,736.0508755990655,721.7915753481878,730.8128051757812,33432411,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,2.55224421843554,1.5696998816727254
2021-12-09,736.2933133542538,740.12490234375,725.9626408696174,732.36474609375,16007459,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,0.21235819993541405,1.5587936346007099
2021-12-10,733.8197510248752,737.0208035306538,728.5331329140408,735.2747802734375,7627774,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,0.3973476597841197,1.553610926480304
2021-12-13,740.1248899910115,746.624032582974,729.9396850828783,731.3947143554688,16855546,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.5277028428101183,1.3552018452362329
2021-12-14,728.5331505780205,741.4343983870167,723.925557845858,735.9053344726562,17488089,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,0.616714891242065,1.3586996920000523
2021-12-15,734.8867854867298,736.7298463090547,728.3877018828672,729.6972045898438,7358740,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.8436044137743903,1.3617557198941548
2021-12-16,735.1778196752333,735.1778196752333,716.7959378855409,718.9299926757812,14123215,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-1.4755725863188185,1.381007452990693
2021-12-17,719.754551510597,719.754551510597,704.2827268708932,706.4652709960938,13227787,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-1.733787963595057,1.3755954791164287
2021-12-20,696.5710909782581,698.608167778123,677.2677353557189,688.6654663085938,16900016,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-2.519558344659012,1.4366397898265384
2021-12-21,698.4140568879703,707.0957434639558,694.6795054047839,698.7535400390625,14563335,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,1.4648728917021403,1.4728572133487392
2021-12-22,704.4767059838692,712.9158880033236,698.4625728662525,710.830322265625,9843359,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,1.7283321707232346,1.5047020468373566
2021-12-23,716.8929569013119,717.3294775522406,706.1257632733157,709.3753051757812,9994049,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.20469260304009085,1.5018115177273603
2021-12-24,711.8973889628089,711.8973889628089,698.0260616918899,705.3012084960938,8800690,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.5743217518233146,1.4916274815860353
2021-12-27,702.2940925929857,716.6018797003704,694.6309151381012,713.934326171875,7955163,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,1.2240327354875236,1.5060036666994732
2021-12-28,718.2025432114203,720.1910715716506,710.5393646072569,713.7404174804688,17833655,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.02716057826298579,1.5054132955140052
2021-12-29,715.8744046334617,722.6160521279113,709.9573092528904,713.6433715820312,7143073,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,-0.01359680579391398,1.4926280840234716
2021-12-30,711.3153010555776,718.2994534296456,707.1442289672,713.6433715820312,14326182,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,0.0,1.4920394896407299
2021-12-31,714.4678551932623,723.8770562410723,714.4678551932623,717.9599609375,6973055,ICICI Bank,ICICIBANK.NS,Banking,2021,12,December,4,0.6048664539403781,1.4966310260898716
2022-01-03,720.772979859294,743.034939294085,720.7244907252026,741.77392578125,9653095,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,3.316893161096912,1.5976433478046714
2022-01-04,744.926444637151,754.6751282184525,740.7068245281807,749.6795043945312,12114437,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,1.0657665817728645,1.6078432294301455
2022-01-05,749.8251068763901,771.9900297558837,748.0790835397291,764.4238891601562,19741360,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,1.966758418656922,1.6337100162367864
2022-01-06,751.8135989795604,768.7404510358562,750.7950903492147,761.5137939453125,13018067,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,-0.38069129655811107,1.6173217391909638
2022-01-07,768.4495088790554,778.2466827734125,762.6778806439341,769.468017578125,12250210,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,1.0445278465151198,1.4363442071749084
2022-01-10,776.2581539806891,788.431887634735,775.0456295289855,786.443359375,10905080,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,2.2061140176175664,1.4669306601955978
2022-01-11,785.4733332316896,790.2749418612598,777.8587034209163,786.3463745117188,9982061,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,-0.012332084965194223,1.4576786896530867
2022-01-12,794.0580252527016,800.7026950724887,787.7044086787562,799.0536499023438,13034848,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,1.6159895692932524,1.4497980812051552
2022-01-13,796.3860744078269,803.1762114612432,792.8940276053314,799.9751586914062,9372244,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,0.11532502093885011,1.4347761830943264
2022-01-14,796.3860351562499,797.3560546875,787.2678278803825,795.416015625,7552844,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,-0.5699105799565118,1.4270757970005
2022-01-17,795.4160250326835,804.0492226450341,790.1294066837855,794.7369995117188,6722700,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,-0.0853661605930478,1.4064343630043978
2022-01-18,796.38601737993,810.9363100238994,793.669974594114,798.4230346679688,10835146,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,0.46380565627555104,1.2833509725238341
2022-01-19,791.535894877621,796.3859922727045,779.1681465201582,784.3577270507812,16416144,ICICI Bank,ICICIBANK.NS,Banking,2022,1,January,1,-1.7616360007745357,1.2740894470514679
